ICP_Score,Company,City,State,Phone,MC_Number,DOT_Number,Called,Outcome,Notes,Power_Units,Email
65,JUSTO'S TRANSPORT LLC,LEHIGH,FL,(540) 529-5462,MC1194970,3559459,,,,1,DANILOJUSTO1990@GMAIL.COM
65,DSK TRUCKING INC,BAKERSFIELD,CA,(937) 231-1121,MC1179192,3536453,,,,1,SINGH.JAGDEV43@GMAIL.COM
65,KHAROUD TRUCKING COMPANY INC,RICHMOND,IN,(209) 712-2421,MC1203149,3571409,,,,2,kharoudtinc@gmail.com
65,KAV TRUCKING INC,DARIEN,IL,(312) 433-9555,MC1174279,3529158,,,,1,IGORGIZA90@GMAIL.COM
65,MITO'S TRUCKING LLC,SAN DIEGO,CA,(619) 664-1821,MC1238162,3622817,,,,1,MITO619@YAHOO.COM
65,ON MY WAY TRUCKING LLC,PHILADELPHIA,PA,(602) 301-4198,MC1220410,3587582,,,,1,ONMYWAYTRANSPORTATIONS@GMAIL.COM
65,G&H TRUCKING LLC,SAN BERNARDINO,CA,(909) 202-5483,MC1234255,2993920,,,,1,genaro.cancholas2019@gmail.com
65,TC TRUCKING OF NC LLC,CHARLOTTE,NC,(980) 267-5846,MC1262941,3657166,,,,1,TCTRUCKINGNC@GMAIL.COM
65,SIDHU TRUCKING LOGISTICS INC,KERMAN,CA,(408) 449-1790,MC1258909,3651643,,,,3,SIDHUTRUCKING3615@GMAIL.COM
65,KINGPIN TRUCKING INC,ROSEVILLE,CA,(916) 917-0617,MC1263682,3658233,,,,1,dispatchkingpin@gmail.com
65,1532 TRUCKING LLC,FLAGSTAFF,AZ,(334) 349-2649,MC1244505,3631571,,,,1,amc1532trucking1532@gmail.com
65,L & E LOGISTICS LLC,MADISON,TN,(615) 507-0127,MC1240353,3625941,,,,1,LELOGISTICS21@GMAIL.COM
65,O & O TRUCKING LLC,MAINEVILLE,OH,(502) 936-7776,MC1195289,3559936,,,,3,ONOTRUCKINGLLC@GMAIL.COM
65,GRAND TRUCKING INC,MOORPARK,CA,(818) 966-2560,MC1202360,3570207,,,,2,DISPATCHGRANDTRUCKINGINC@GMAIL.COM
65,SHAM JOR TRUCKING INC,BRIDGEVIEW,IL,(708) 955-0517,MC1300312,3707536,,,,2,SHANDD1989@GMAIL.COM
65,BLACK CAT TRUCKING INC,CANYON COUNTRY,CA,(818) 919-2028,MC1304236,3713517,,,,1,MAURICIORAZO2268@GMAIL.COM
65,UPLIFT MOVING & LOGISTICS LLC,LAWRENCEVILLE,GA,(470) 345-9276,MC1329408,3748092,,,,1,service@upliftmandl.com
65,JKH BROTHERS INC,NEWTOWN,PA,(646) 642-3341,MC1274220,3672694,,,,20,SAFETY@JKHBROTHERS.COM
65,GLOBAL LYNX LOGISTICS LLC,COLLEGE PARK,GA,(850) 210-3038,MC1351203,3777762,,,,3,GLOBALLYNXLOGISTICS@GMAIL.COM
65,D3R LOGISTICS LLC,CHARLOTTE,NC,(704) 251-9473,MC1281714,3682826,,,,1,casandrahubbard@d3rlogisticsllc.com
65,BLACK DIAMOND TRUCKING INC,MELROSE PARK,IL,(708) 986-9642,MC1380113,3817471,,,,9,BLACKDIAMOND3016@HOTMAIL.COM
65,S&Y TRUCK TRANSPORT LLC,RIVERVIEW,FL,(656) 200-3758,MC1264771,3765584,,,,2,lopeztransport1981@gmail.com
65,HOUSTON'S HEAVY HAULING LLC,JONESBORO,GA,(770) 880-8405,MC1297227,3704032,,,,1,ICEBERGHJONES@GMAIL.COM
65,SKIY TRUCKING INC,CASTRO VALLEY,CA,(510) 502-5365,MC1355020,3783160,,,,1,skiytrucking@gmail.com
65,NINETY2 LOGISTICS LLC,MESA,AZ,(928) 366-9584,MC1275647,3674198,,,,5,jesus@ninety2logistics.com
65,N2N TRUCKING LLC,JACKSONVILLE,FL,(904) 316-8043,MC1328599,3746942,,,,1,DNBTRUCKING21@GMAIL.COM
65,CISNEROS TRUCKING SERVICES INC,HAYWARD,CA,(510) 706-0209,MC1348163,3773659,,,,1,HERIBERTOC@CISNEROSTRUCKINGSERVICES.COM
65,F & M LOGISTICS LLC,LITHONIA,GA,(305) 725-6055,MC1313533,3726149,,,,1,f.mlogistics43@gmail.com
65,007 EXPRESS LLC,CHARLOTTE,NC,(704) 576-1991,MC1350252,3776440,,,,1,007EXPRESSNC@GMAIL.COM
65,LYONS FREIGHT & LOGISTICS LLC,DOUGLASVILLE,GA,(404) 857-9838,MC1355658,3783883,,,,1,LYONSFAMILYTRUCKING@GMAIL.COM
65,EJ4 TRUCKING LLC,MENIFEE,CA,(323) 327-2862,MC1292357,3697434,,,,3,EJ4TRUCKINGLLC@GMAIL.COM
65,JIM FRIEBEL TRUCKING INC,HOLLISTER,CA,(408) 595-0444,MC1328632,2741287,,,,4,jftinctrucking@gmail.com
65,J A R LOGISTICS LLC,COPIAGUE,NY,(631) 636-2148,MC1285297,3687747,,,,2,JARLOGISTICSLLC@GMAIL.COM
65,D & D TRUCKING COMPANY LLC,MIAMI,FL,(305) 753-6882,MC1444630,3912347,,,,1,DARIO0902@GMAIL.COM
65,RED TRUCKING COMPANY RP LLC,ROCKY POINT,NC,(910) 622-4947,MC1420882,3876537,,,,1,ROBERT.DELONG88.RD@GMAIL.COM
65,D'S TRUCKING & TRANSPORTATION LLC,BRENTWOOD,TN,(283) 210-4314,MC1410380,3860907,,,,1,DONTELOWENSXRE@GMAIL.COM
65,TURN N HEADS TRUCKING LLC,BARSTOW,CA,(442) 354-9934,MC1420666,3876210,,,,1,TMACC010@GMAIL.COM
65,TAMAK TRUCKING INC,FRESNO,CA,(559) 412-1528,MC1387821,3828370,,,,1,tamaktruckinginc@GMAIL.COM
65,BROWNS HAULING INC,CORONA,CA,(951) 855-0957,MC1396571,3840643,,,,1,BROWNSHAULING@ICLOUD.COM
65,TA STRATEGIC TRUCKING INC,SHARON HILL,PA,(610) 237-1800,MC1393624,2929158,,,,1,RG@LEGENDARYLOGISTICSINC.COM
65,HAULING AZZ TRANSPORTATION SERVICES LLC,PHOENIX,AZ,(504) 485-1859,MC1391309,3833199,,,,2,JAROWAN7@GMAIL.COM
65,DRIVER'S LOGISTICS LLC,MADISON,TN,(615) 981-2619,MC1395799,3839558,,,,4,DRIVERSLOGISTICSLLC@GMAIL.COM
65,V & A RAPID LOGISTICS LLC,DOUGLASVILLE,GA,(678) 698-6886,MC1453079,3925149,,,,1,VARAPIDLOGISTICS@GMAIL.COM
65,UP N UP TRUCKING LLC,SOUTHAMPTON,NY,(631) 690-7240,MC1388796,3829735,,,,1,UPNUPTRUCKING2022@GMAIL.COM
65,BLUE NEXT DOOR TRANSPORT LLC,CHARLOTTE,NC,(919) 763-2689,MC1406331,3854921,,,,1,TRADARIUS.ALHASNAWI@GMAIL.COM
65,BERTO'S BIG BOYZ TRUCKING LLC,ELOY,AZ,(520) 373-4255,MC1460192,3935873,,,,1,AMOTA1500@GMAIL.COM
65,XINTONG TRUCKING INC,FONTANA,CA,(626) 771-6009,MC1409162,3859111,,,,20,XINTONGTRUCKINGINC@GMAIL.COM
65,MOHALI CARRIER INC,BAKERSFIELD,CA,(661) 333-7241,MC1473455,3955434,,,,2,MOHALICARRIERINC@GMAIL.COM
65,HJL TRUCKING INC,MONTEREY PARK,CA,(626) 267-3799,MC1477471,3961413,,,,3,jianlihan28@gmail.com
65,ATTAIN Z TRUCKING INC,DIAMOND BAR,CA,(626) 394-8086,MC1475107,3957867,,,,2,78396953CM@GMAIL.COM
65,DURIGS TRUCKING INC,WARREN,OH,(918) 859-8079,MC1547405,4072362,,,,4,DURIGS.TRUCKING@OUTLOOK.COM
65,SSP EXPRESS TRUCKING INC,FONTANA,CA,(951) 622-9320,MC1574064,4117459,,,,16,SSPEXPRESSTRUCKINGINC@GMAIL.COM
65,NATOMAS TRUCKING INC,SAN RAMON,CA,(209) 666-0566,MC1557835,4090006,,,,1,NATOMASTRUCKING@GMAIL.COM
65,E3 EXPRESS TRANSPORT LLC,PALMDALE,CA,(323) 514-6848,MC1511129,4012381,,,,1,E3EXPRESSTRANSPORT@GMAIL.COM
65,M&Z LOGISTICS LLC,POOLER,GA,(912) 666-9455,MC1594133,4152089,,,,1,MANDZLOGISTICSGA@GMAIL.COM
65,NORTHPOINT TRANSPORT AND LOGISTICS LLC,CLAYTON,NC,(929) 365-5038,MC1539963,4059402,,,,2,AKEINO80@GMAIL.COM
65,JC & SONS TRUCKING LLC,HOLLISTER,CA,(510) 301-4858,MC1568089,3165061,,,,4,CARLOSHDZ8813@GMAIL.COM
65,HJH TRUCKING INC,FONTANA,CA,(626) 977-3316,MC1588668,4142609,,,,1,hjhtruck509@gmail.com
65,L & R TRANS CARRIER LLC,ALLENTOWN,PA,(718) 938-3279,MC1527266,4037929,,,,1,DEVONTI718@AOL.COM
65,ALL NIGHT FLIGHT TRUCKING LLC,RICHMOND HILL,GA,(269) 598-4898,MC1486857,3975469,,,,1,ALLNIGHTFLIGHTTRUCKING@GMAIL.COM
65,MK FAMILY TRANSPORTATION & LOGISTIC LLC,LAWRENCEVILLE,GA,(762) 436-1325,MC1526486,4036657,,,,1,KOUAM_YVES@YAHOO.FR
65,FIVE STAR TRUCKING INC,BENSALEM,PA,(267) 777-3835,MC1492838,3984401,,,,2,FIVESTARINC825@GMAIL.COM
65,ARREOLA & SONS TRUCKING LLC,POMONA,CA,(626) 877-3710,MC1515103,3795098,,,,1,ARREOLAAARON11@YAHOO.COM
65,GAD CARRIER INC,SACRAMENTO,CA,(916) 664-1613,MC1529790,4042097,,,,1,GADCARRIER1@YAHOO.COM
65,FREEMAN'S TRANSPORT LLC,PAOLI,IN,(812) 528-2458,MC1582881,3272593,,,,2,FREEMANSTRANSPORT@OUTLOOK.COM
65,JT'S TRANSPORT & LOGISTICS LLC,CONCORD,NC,(912) 675-6286,MC1534359,4049884,,,,1,JTSTRANSPORTLOGISTICS@OUTLOOK.COM
65,TSB TRUCKING INC,CLOVIS,CA,(559) 759-5501,MC1569099,4109092,,,,6,TSB5501@GMAIL.COM
65,MAHIL CARRIER INC,FRESNO,CA,(559) 709-3395,MC1572699,4115197,,,,1,MAHILCARRIER@GMAIL.COM
65,WATER'S EDGE TRANSPORT LLC,DUNDEE,OH,(330) 413-3177,MC1563757,4099898,,,,1,LMYERS1997@ICLOUD.COM
65,LION'S SHARE TRANSPORT LLC,UNION CITY,CA,(510) 921-1515,MC1548754,4074647,,,,1,YOESPHEALEB@YAHOO.COM
65,NIO & NIO TRANSPORT LLC,HOLLYWOOD,FL,(786) 557-1568,MC1496482,3989910,,,,1,niodispatch@ustruckingforhire.com
65,J & S GRAB & GO TRANSPORT LLC,JACKSONVILLE,FL,(407) 364-4341,MC1503812,4001159,,,,1,JANDSTRANSPORT2023@GMAIL.COM
65,DREMAR TRANSPORT & LOGISTICS LLC,ATLANTA,GA,(770) 597-2825,MC1504184,4001734,,,,2,DREMARLLC@GMAIL.COM
65,TEAM LUCKY MONEY TRUCKING LLC,ORANGE,NJ,(321) 402-7479,MC1515330,4018926,,,,3,PETERSONZILIN1988@GMAIL.COM
65,NOR TRUCKING INC,SUNLAND,CA,(818) 860-8650,MC1625724,4210283,,,,1,NORTRUCKING@YAHOO.COM
65,KBR TRUCKING INC,FRESNO,CA,(559) 396-1922,MC1669138,4290182,,,,1,truckingKbr@gmail.com
65,THE TRAVELING HUSTLER TRANSPORT LLC,LITHONIA,GA,(404) 759-5843,MC1660615,4263859,,,,1,THETRAVELINGHUSTLERTRANSPORT@GMAIL.COM
65,POLLO'S TRUCKING LINE LLC,BAKERSFIELD,CA,(661) 578-4998,MC1669762,3827431,,,,1,RAUl_ptl@icloud.com
65,BAKAL BOYS TRUCKING INC,FRESNO,CA,(559) 344-2807,MC1610617,4182581,,,,1,BAKALBOYSTRUCKINGINC@GMAIL.COM
65,JB'S ENTERPRISE TRUCKING LLC,DETROIT,MI,(313) 475-3552,MC1613843,3862915,,,,3,nss1125@yahoo.com
65,NORTHPOINT TRUCKING INC,YUBA CITY,CA,(530) 701-5474,MC1655575,4265186,,,,11,NORTHPOINTTRUCKINGINC@GMAIL.COM
65,PATHFINDER CARRIER INC,FRESNO,CA,(903) 208-9003,MC1674465,4299951,,,,3,dispatch1@pfcarrier.co
65,DRIVEN BY GREATNESS TRUCKING LLC,BINGHAMTON,NY,(929) 816-3329,MC1596702,4039526,,,,1,DRIVENBYGREATNESS4508@GMAIL.COM
65,LAZY J'S TRUCKING LLC,BOIS D ARC,MO,(417) 763-7928,MC1629159,4216697,,,,1,LAZYJSTRUCKING@YAHOO.COM
65,TWIN FLAG TRUCKING INC,FISHERS,IN,(317) 714-8896,MC1670809,4293153,,,,1,rajindersingh7805@gmail.com
65,SKYRIM TRUCKING INC,ALHAMBRA,CA,(626) 623-0204,MC1626047,4210889,,,,1,BTEXPRESS.LIN@GMAIL.COM
65,AST TRUCKING INC,WHITELAND,IN,(209) 980-0007,MC1611193,4183662,,,,3,ASTTRUCKINGINC77@GMAIL.COM
65,WE DUMP AND HAUL IT ALL LLC,SEFFNER,FL,(813) 377-7585,MC1697924,4322924,,,,1,ZAYE212@GMAIL.COM
65,NDIB CARRIER INC,FORT WAYNE,IN,(804) 517-4275,MC1683334,4316373,,,,5,NDIBCARGOINC@YAHOO.COM
65,WING AND A PRAYER TRUCKING LLC,LOWELL,NC,(980) 285-4194,MC1641280,4238969,,,,2,wingandaprayertrucking2024@gmail.com
65,JP1 LOGISTICS LLC,MIAMI,FL,(786) 835-9300,MC1686513,4322336,,,,1,JP1LOGISTICS.29@GMAIL.COM
65,KNITE RIDER TRUCKING INC,JONESBORO,GA,(404) 690-5959,MC1687604,4324269,,,,1,ATTRUCKING50@GMAIL.COM
65,ALPHA & OMEGA1 TRUCKING LLC,VICTORVILLE,CA,(442) 303-9216,MC1651722,4258284,,,,1,ALPHAOMEGA1TRUCKINGLLC@GMAIL.COM
65,BIG TREE TRUCKING INC,RANCHO CUCAMONGA,CA,(219) 713-9128,MC1635999,4229327,,,,1,HP327211227@GMAIL.COM
65,WE DO TRUCKING INC,CHICAGO,IL,(504) 333-3503,MC1682546,4314979,,,,3,WEDOTRUCKINGINC3450@GMAIL.COM
65,AZUSA TRUCKING INC,EASTVALE,CA,(909) 536-7953,MC1616495,4193465,,,,1,ZIPTODF@GMAIL.COM
65,TJ&K LOGISTICS AND HAULING LLC,DUNN,NC,(910) 658-0140,MC1634817,4227128,,,,2,TSNEAD70@GMAIL.COM
65,DHILLON BROS INC,STOCKTON,CA,(209) 328-6850,MC1633118,4224002,,,,1,DHILLONBROS5911@GMAIL.COM
65,A & YULY TRUCKING LLC,PORT RICHEY,FL,(786) 642-2043,MC1637415,4226732,,,,1,aytrucking@myyahoo.com
65,EN TRADE & LOGISTICS LLC,CUMMING,GA,(470) 680-8181,MC1645676,4247090,,,,2,ENTRADELLCUSA@GMAIL.COM
65,D & S TRUCKING LLC,TRACY,CA,(510) 329-0616,MC1639860,4236466,,,,3,DS.TRUCKINGCARRIER@GMAIL.COM
65,ENRIQUEZ ELITE TRUCKING INC,SHAFTER,CA,(661) 401-0043,MC1657823,4269390,,,,1,ENRIQUEZELITETRUCKINGINC@GMAIL.COM
65,GLOBALREACH TRUCKING INC,BLOOMINGTON,IL,(718) 200-0030,MC1698994,4346659,,,,1,GLOBALREACHTRUCKINGINC@GMAIL.COM
65,365 AUTO TRANSPORT LLC,DAVIE,FL,(980) 288-6482,MC1634028,4225757,,,,1,Info@365autotransport.com
65,GALAXY TRUCKING INC,FONTANA,CA,(747) 243-0446,MC1692713,4334476,,,,1,GALAXYTRUCKING89@GMAIL.COM
65,J-R-C TRANSPORT LLC,CHERRY HILL TOWNSHIP,NJ,(908) 392-6004,MC1623697,4206523,,,,1,JAVIERTICO1JR@GMAIL.COM
65,LEAL-13 TRANSPORT LLC,CALEXICO,CA,(619) 277-8434,MC1691823,4332621,,,,1,ALEJANDRO.LEAL@LEAL-13.COM
65,KSM TRUCKING INC,STOCKTON,CA,(209) 361-5158,MC1640576,3480705,,,,1,HARDEEP.SINGH198618@GMAIL.COM
65,SUPER YU TRUCKING INC,POMONA,CA,(626) 800-7939,MC1626348,4211416,,,,1,SUPERYUTRUCKINGINC@GMAIL.COM
65,AMADOR & SONS TRANSPORT LLC,JURUPA VALLEY,CA,(909) 260-3136,MC1639242,4235302,,,,1,AMADORANDSONSTRANSPORT@GMAIL.COM
65,4HC TRANSPORT LLC,HAMMOND,IN,(219) 688-6744,MC1652000,4258822,,,,1,4HCTRANSPORT@GMAIL.COM
65,RATTAK TRUCKING INC,MANTECA,CA,(209) 252-6694,MC1634400,4226357,,,,1,RATTAKTRUCKINGINC@GMAIL.COM
65,MILLAN & SONS LOGISTICS LLC,MIAMI,FL,(786) 768-0461,MC1739114,4422846,,,,1,MILLANSONSLOGISTICS@GMAIL.COM
65,EXPEDITE GLOBAL LOGISTICS LLC,CARY,NC,(201) 577-2952,MC1736888,4418703,,,,4,EXPEDITE.G.LOGISTICS@GMAIL.COM
65,L&D DRIVESEAL LOGISTICS LLC,NEWTON,NJ,(201) 359-6170,MC1749944,4212001,,,,2,THESIERRAS1210@GMAIL.COM
65,LIFE 1 TRUCKING LLC,DEARBORN,MI,(313) 442-3442,MC1729597,4404832,,,,1,LIFE1TRUCKINGLLC@GMAIL.COM
65,B & R EXPRESS TRUCKING LLC,TUCSON,AZ,(914) 646-9994,MC1781060,4501876,,,,1,BNREXPRESSTRUCKING@GMAIL.COM
65,K-MILLY EXPRESS LLC,GLENVIEW,IL,(224) 656-0584,MC1803086,4542870,,,,1,BABYMARYANN36@YAHOO.COM
65,L B & B TRUCKING LLC,NEWLAND,NC,(828) 387-0085,MC1748196,3846394,,,,3,LBANDBTRUCKING@GMAIL.COM
65,LKTV TRUCKING INC,FONTANA,CA,(714) 334-2163,MC1726103,4398112,,,,6,LKTVT2025@GMAIL.COM
65,D & A HAULING LLC,FLINT,MI,(810) 285-0828,MC1712973,4372858,,,,2,MCBRIDEARMON376@GMAIL.COM
65,ATTRI BROS TRANS INC,FRESNO,CA,(559) 899-5501,MC1783737,4506931,,,,1,MANDEEPATTRI48@GMAIL.COM
65,TNT TRUCKING OF HOMEWOOD LLC,HOMEWOOD,IL,(618) 727-2120,MC1787414,4513796,,,,2,TNT.TRUCKING.HMWD@GMAIL.COM
65,E&Y TRUCKING LLC,VERONA,PA,(412) 689-2127,MC1731149,4407824,,,,1,YENDERALMANZAR@YAHOO.COM
65,SVM GLOBAL LOGISTICS LLC,JACKSONVILLE,FL,(786) 693-3630,MC1761770,4465726,,,,1,SVMGLOBAL25@GMAIL.COM
65,A 1 FROM DAY 1 TRUCKING LLC,TAYLORSVILLE,GA,(678) 834-6589,MC1800620,4529008,,,,1,A1DAY1HAULING@YAHOO.COM
65,TRD TRUCKING INC,SCHAUMBURG,IL,(773) 943-1441,MC1802975,4542700,,,,1,DISPATCH@TRDTRUCKING.NET
65,GRACE 48 EXPRESS LLC,JASPER,GA,(770) 572-6191,MC1803239,4543144,,,,1,ADMIN@GRACE48EXPRESS.COM
65,CB1 LOGISTICS LLC,ISELIN,NJ,(848) 468-0586,MC1791407,4521237,,,,1,CHOHAN911@LIVE.COM
65,BRE'S LOGISTICS LLC,ORLANDO,FL,(407) 506-3060,MC1735319,4415747,,,,1,BMACKROY@GMAIL.COM
65,J&D COMPANY TRUCKING LLC,DELHI,CA,(209) 205-5434,MC1764409,4470678,,,,1,JDCOMPANYTRUCKING@GMAIL.COM
65,CORRAL & SON'S TRANSPORTION LLC,MORENO VALLEY,CA,(951) 550-9541,MC1801618,4540254,,,,1,JOAQUINCORRAL05@YAHOO.COM
65,GDR INTERNATIONAL TRANSPORT LLC,LEHIGH ACRES,FL,(305) 399-6257,MC1801938,3837381,,,,1,gdrinternationaltransport@gmail.com
65,WEST TO EAST LOGISTICS LLC,PLAINFIELD,IL,(815) 630-7848,MC1744727,4433499,,,,1,Urrudan@icloud.com
65,AA2 TRUCKING LLC,INDIANAPOLIS,IN,(317) 909-2568,MC1704577,4357427,,,,1,AA2TRUCKING25@GMAIL.COM
65,F RIVAS TRUCKING INC,LAKELAND,FL,(201) 491-9128,MC1768009,3206495,,,,1,CUBITARIVAS20@GMAIL.COM
65,PRO1 HAULING LLC,LEESBURG,GA,(229) 449-5088,MC1716024,4378585,,,,1,TATHOLEN@GMAIL.COM
65,PICK UP AND GO TRUCKING LLC,LITCHFIELD PARK,AZ,(562) 587-7258,MC1707362,4362454,,,,1,PICKUPANDGOTRUCKING1@GMAIL.COM
65,J&D PRIME TRANSPORT LLC,FAYETTEVILLE,GA,(678) 972-4651,MC1785379,4510050,,,,1,TRANSPORTJDLLC@GMAIL.COM
65,W&E TRUCKING LLC,CAMBY,IN,(317) 679-3570,MC1771561,4484135,,,,1,LCFTRANSPORTING@GMAIL.COM
65,KOLOTIUK SERHII S EXPRESS LLC,CITRUS HEIGHTS,CA,(916) 905-4425,MC1750495,4444358,,,,1,SKOLOTIUK@GMAIL.COM
65,ALPHA Z2 LOGISTICS LLC,HOWELL,NJ,(732) 328-4421,MC1803354,4543371,,,,1,FREIGHT@ALPHAZ2LOGISTICS.COM
65,BULLNOSE TRUCKING & EXCAVATING LLC,VEVAY,IN,(812) 599-8296,MC1801339,4539733,,,,2,BULLNOSETRUCKINGEXCAVATINGLLC@GMAIL.COM
65,RK SONS TRUCKING INC,TURLOCK,CA,(209) 704-3032,MC1802077,4541081,,,,1,RKSONSTRUCKINGINC@GMAIL.COM
65,LT-TRUCKING LLC,METROPOLIS,IL,(270) 210-0541,MC1802203,4541311,,,,1,TAMARA@LT-TRUCKING.NET
65,4 ACES LOGISTICS LLC,VICTORVILLE,CA,(323) 703-4940,MC1788922,4516579,,,,1,BETO.LEAL149@GMAIL.COM
65,V & G TRUCKING SERVICES LLC,NORTH ARLINGTON,NJ,(631) 636-9701,MC1796697,4531136,,,,2,VGTRUCKINGSERVICE@GMAIL.COM
65,EARLEY'S TRANSPORT LLC,ROMULUS,MI,(734) 777-8211,MC1709614,4366586,,,,1,CEARLEY324@YAHOO.COM
65,JAYCE TRANSPORT & LOGISTICS LLC,SPARKS,GA,(229) 585-1037,MC1779725,4479477,,,,1,CHRISTOPHERCHEATUM2@GMAIL.COM
65,CARRA NEWMAN TRUCKING & EXCAVATING LLC,TAMPICO,IL,(815) 499-6740,MC1793466,4525101,,,,1,CARRANEWMANTRUCKING@GMAIL.COM
65,C&A TRANSPORT LLC,KERMAN,CA,(559) 430-4869,MC1803114,4433085,,,,1,CARLOS2624@ICLOUD.COM
65,FLYING TIGER TRUCKING INC,LA CRESCENTA,CA,(626) 770-5918,MC1774346,4489392,,,,2,FLYINGTIGERTRUCKING@GMAIL.COM
65,NO XCUSES TRUCKING INC,LIBERTYVILLE,IL,(847) 791-2868,MC1779288,4498473,,,,2,WKKSERVICES@GMAIL.COM
65,T-E-A LOGISTICS LLC,TOBYHANNA,PA,(718) 954-5744,MC1785847,4510863,,,,5,THOMPSONM@TEATRUCKINGS.COM
65,A AND A AUTO TRANSPORT LLC,WAYNE,NJ,(973) 931-0874,MC1802712,2565752,,,,1,alirabah57@gmail.com
65,N A E TRUCKING LLC,SHAFTER,CA,(661) 292-6670,MC1715243,4377078,,,,1,NAETRUCKINGLLC@GMAIL.COM
65,TARA CARRIER INC,FRESNO,CA,(775) 480-9011,MC1799260,4535900,,,,1,TARACARRIER11@GMAIL.COM
65,PIMA TRANSPORT AND LOGISTICS LLC,TUCSON,AZ,(520) 596-2591,MC1727748,4349141,,,,2,pimatransportandlogistics@gmail.com
65,SANPERA CARRIER INC,BAKERSFIELD,CA,(559) 918-1161,MC1795963,4529633,,,,1,JAATRAM87505@GMAIL.COM
65,J&D CIA TRUCKING LLC,PATERSON,NJ,(201) 966-0613,MC1760583,4463516,,,,1,jccompany9228@gmail.com
65,CEMAW TRUCKING INC,BAKERSFIELD,CA,(213) 841-3560,MC1783800,2776461,,,,3,clopezrivas@icloud.com
65,TEMBER 15 LOGISTICS LLC,CHARLOTTE,NC,(843) 517-6599,MC1737938,4420646,,,,1,TEMBER15LOGISTIOCS@GMAIL.COM
65,DX2 HAULING LLC,MOUNT AIRY,NC,(336) 353-0127,MC1730125,4379653,,,,1,DAnleyC@GMAIL.COM
65,LUPO TRANSPORT & LOGISTICS LLC,CARNEGIE,PA,(689) 280-4392,MC1755258,4453368,,,,1,LUPOTRANSPORT2305@GMAIL.COM
65,RICH POU BAY TRUCKING LLC,DEERFIELD BEACH,FL,(954) 464-6731,MC1802796,4542394,,,,1,ABNELVICTOR255@GMAIL.COM
65,L & F BLANCO EXPRESS LLC,JURUPA VALLEY,CA,(714) 724-4886,MC1769805,4262814,,,,1,LALABOR65@GMAIL.COM
65,FAST EDDY'S LOGISTICS LLC,STOCKBRIDGE,GA,(470) 812-3907,MC1794542,4527109,,,,1,EDMCGERT@GMAIL.COM
65,NUKA TRUCKING INC,RESEDA,CA,(818) 280-7255,MC1749588,4442034,,,,1,NUKATRUCKING@GMAIL.COM
65,AG FAST FREIGHT TRANSPORT LLC,SPRINGPORT,MI,(616) 227-8025,MC1789157,4517027,,,,1,AGFASTTRANSPORT@YAHOO.COM
65,SM2 LOGISTICS LLC,WARREN,MI,(313) 887-4474,MC1705411,4358980,,,,1,MOH@SM2LOGISTICS.COM
65,HM 5STAR LOGISTICS LLC,LANDIS,NC,(786) 442-7142,MC1724012,4387574,,,,1,HM5STARLOGISTICS@GMAIL.COM
65,MX3 TRUCKING LLC,ADAIRSVILLE,GA,(706) 263-4187,MC1794121,4526357,,,,1,DUSTINMEADOWS8@GMAIL.COM
65,MIGHTYMEN HAUL STARS INC,CHICAGO,IL,(708) 618-8800,MC1802703,4542219,,,,4,KINGLAB01@GMAIL.COM
65,E&A LOGISTICS LLC,SAINT LOUIS,MO,(314) 680-6413,MC1796259,4530314,,,,1,ELVIS.HUSKIC84@GMAIL.COM
65,"BIG REDS SHIPPING, DELIVERY, & HAULING LLC",ROCKFORD,IL,(815) 540-9265,MC1785606,4510426,,,,1,MR.M_MOOK815@ICLOUD.COM
65,GUARDIAN TOW & TRANSPORT LLC,CLEVELAND,TN,(423) 580-5731,MC1802884,4542572,,,,1,EFJONES70@HOTMAIL.COM
60,SUNLAND LEASING LLC,LAREDO,TX,(210) 535-6320,MC808558,2363372,,,,3,mederau58@gmail.com
60,CSMD TRUCKING CO.,FRISCO,TX,(945) 544-3377,MC980442,2909451,,,,1,CSMDTRUCKING@GMAIL.COM
60,DXOS ENTERPRISES LLC,SAN BENITO,TX,(956) 556-6989,MC1020493,3245942,,,,2,DRMEXPRESS1@GMAIL.COM
60,SATCHELL ENTERPRISES LLC,ARLINGTON,TX,(972) 854-3075,MC1146380,3487018,,,,1,EZSATCHELL@GMAIL.COM
60,JARD ENTERPRISES LLC,LIBERTY HILL,TX,(737) 808-6826,MC1349345,3775237,,,,3,JARDENTERPRISESLLC@GMAIL.COM
60,TM PRESTIGE ENTERPRISES LLC,RICHMOND,TX,(346) 888-9789,MC1565517,4103044,,,,1,TMPRESTIGE@OUTLOOK.COM
60,SPECIALIZED FREIGHT SYSTEMS LLC,SPRING,TX,(281) 825-2584,MC1586571,4139031,,,,3,SPECIALIZEDFRT@YAHOO.COM
60,KHALIFA GROUP TRANSPORTATION LLC,HOUSTON,TX,(862) 423-0163,MC1661193,4272906,,,,1,KHALIFAGROUPTRANSPORTATION@GMAIL.COM
60,SMITHMAD INVESTMENT GROUP LLC,HENDERSON,TX,(903) 720-2466,MC1802404,4503930,,,,1,office@smithmad.com
60,RIVON GROUP LLC,HOUSTON,TX,(832) 425-5292,MC1803200,4538566,,,,1,RIVONGROUPLLC@GMAIL.COM
